ItemID,word,condition,word_pos,word_cat,attr_cat,split_val
122,David,4sent122,16,mname,,2
122,sometimes,4sent122,17,,,2
122,because,4sent122,18,,,2
122,she,4sent122,19,pro,treadmill,2
122,occasionally,4sent122,20,,,2
122,runs,4sent122,21,,,2
122,on,4sent122,22,,,2
122,her,4sent122,23,,,2
122,treadmill,4sent122,24,comp,treadmill,2
122,super,4sent122,25,,,2
122,early,4sent122,26,,,2
122,in,4sent122,27,,,2
122,the,4sent122,28,,,2
122,morning,4sent122,29,,,2
122,and,4sent122,30,,,2
122,it,4sent122,31,,,2
122,wakes,4sent122,32,,,2
122,him,4sent122,33,,,2
122,up.,4sent122,34,,,2
123,Marvin,4sent123,1,mname,,3
123,is,4sent123,2,,,3
123,a,4sent123,3,,,3
123,paralegal.,4sent123,4,attr,paralegal,3
123,Wendy,4sent123,5,fname,,3
123,likes,4sent123,6,,,3
123,to,4sent123,7,,,3
123,flirt.,4sent123,8,attr,flirt,3
123,Wendy,4sent123,9,fname,,3
123,and,4sent123,10,,,3
123,Marvin,4sent123,11,mname,,3
123,are,4sent123,12,,,3
123,coworkers.,4sent123,13,relation,,3
123,Wendy,4sent123,14,fname,,3
123,irritated,4sent123,15,icverb,,3
123,Marvin,4sent123,16,mname,,3
123,on,4sent123,17,,,3
123,Tuesday,4sent123,18,,,3
123,because,4sent123,19,,,3
123,she,4sent123,20,pro,,3
123,was,4sent123,21,,,3
123,hitting,4sent123,22,,,3
123,on,4sent123,23,,,3
123,an,4sent123,24,,,3
123,important,4sent123,25,,,3
123,client.,4sent123,26,,,3
124,Ronald,4sent124,1,mname,,0
124,is,4sent124,2,,,0
124,an,4sent124,3,,,0
124,ophthalmologist.,4sent124,4,attr,ophthalmologist,0
124,Veronica,4sent124,5,fname,,0
124,owns,4sent124,6,,,0
124,a,4sent124,7,,,0
124,pub.,4sent124,8,attr,pub,0
124,Veronica,4sent124,9,fname,,0
124,and,4sent124,10,,,0
124,Ronald,4sent124,11,mname,,0
124,are,4sent124,12,,,0
124,dating.,4sent124,13,relation,,0
124,Ronald,4sent124,14,mname,,0
124,irritated,4sent124,15,icverb,,0
124,Veronica,4sent124,16,fname,,0
124,last,4sent124,17,,,0
124,night,4sent124,18,,,0
124,because,4sent124,19,,,0
124,he,4sent124,20,pro,ophthalmologist,0
124,wouldn't,4sent124,21,,,0
124,stop,4sent124,22,,,0
124,talking,4sent124,23,,,0
124,about,4sent124,24,,,0
124,the,4sent124,25,,,0
124,ophthalmology,4sent124,26,comp,ophthalmologist,0
124,conference,4sent124,27,,,0
124,he,4sent124,28,,,0
124,just,4sent124,29,,,0
124,attended.,4sent124,30,,,0
125,Katelyn,4sent125,1,fname,,1
125,owns,4sent125,2,,,1
125,a,4sent125,3,,,1
125,limousine.,4sent125,4,attr,limousine,1
125,Tanner,4sent125,5,mname,,1
125,is,4sent125,6,,,1
125,a,4sent125,7,,,1
125,retiree.,4sent125,8,attr,retiree,1
125,Tanner,4sent125,9,mname,,1
125,and,4sent125,10,,,1
125,Katelyn,4sent125,11,fname,,1
125,are,4sent125,12,,,1
125,neighbors.,4sent125,13,relation,,1
125,Katelyn,4sent125,14,fname,,1
125,irritated,4sent125,15,icverb,,1
125,Tanner,4sent125,16,mname,,1
125,in,4sent125,17,,,1
125,the,4sent125,18,,,1
125,morning,4sent125,19,,,1
125,because,4sent125,20,,,1
125,she,4sent125,21,pro,limousine,1
125,was,4sent125,22,,,1
125,talking,4sent125,23,,,1
125,loudly,4sent125,24,,,1
125,about,4sent125,25,,,1
125,her,4sent125,26,,,1
125,car,4sent125,27,,,1
125,problems,4sent125,28,,,1
125,with,4sent125,29,,,1
125,another,4sent125,30,,,1
125,neighbor.,4sent125,31,,,1
126,Ted,4sent126,1,mname,,2
126,owns,4sent126,2,,,2
126,a,4sent126,3,,,2
126,salamander.,4sent126,4,attr,salamander,2
126,Shelley,4sent126,5,fname,,2
126,likes,4sent126,6,,,2
126,to,4sent126,7,,,2
126,read.,4sent126,8,attr,read,2
126,Shelley,4sent126,9,fname,,2
126,and,4sent126,10,,,2
126,Ted,4sent126,11,mname,,2
126,are,4sent126,12,,,2
126,roommates.,4sent126,13,relation,,2
126,Ted,4sent126,14,mname,,2
126,irritates,4sent126,15,icverb,,2
126,Shelley,4sent126,16,fname,,2
126,sometimes,4sent126,17,,,2
126,because,4sent126,18,,,2
126,he,4sent126,19,pro,salamander,2
126,lets,4sent126,20,,,2
126,his,4sent126,21,,,2
126,salamander,4sent126,22,comp,salamander,2
126,roam,4sent126,23,,,2
126,the,4sent126,24,,,2
126,living,4sent126,25,,,2
126,room,4sent126,26,,,2
126,"freely,",4sent126,27,,,2
126,disrupting,4sent126,28,,,2
126,her,4sent126,29,,,2
126,reading.,4sent126,30,comp,read,2
127,Perry,4sent127,1,mname,,3
127,is,4sent127,2,,,3
127,a,4sent127,3,,,3
127,retiree.,4sent127,4,attr,retiree,3
127,Carla,4sent127,5,fname,,3
127,owns,4sent127,6,,,3
127,a,4sent127,7,,,3
127,pub.,4sent127,8,attr,pub,3
127,Perry,4sent127,9,mname,,3
127,and,4sent127,10,,,3
127,Carla,4sent127,11,fname,,3
127,are,4sent127,12,,,3
127,neighbors.,4sent127,13,relation,,3
127,Carla,4sent127,14,fname,,3
127,irritates,4sent127,15,icverb,,3
127,Perry,4sent127,16,mname,,3
127,nightly,4sent127,17,,,3
127,because,4sent127,18,,,3
127,she,4sent127,19,pro,pub,3
127,keeps,4sent127,20,,,3
127,her,4sent127,21,,,3
127,pub,4sent127,22,comp,pub,3
127,open,4sent127,23,,,3
127,"late,",4sent127,24,,,3
127,and,4sent127,25,,,3
127,he,4sent127,26,,,3
127,can,4sent127,27,,,3
127,hear,4sent127,28,,,3
127,the,4sent127,29,,,3
127,music,4sent127,30,,,3
127,from,4sent127,31,,,3
127,down,4sent127,32,,,3
127,the,4sent127,33,,,3
127,block.,4sent127,34,,,3
128,Lucas,4sent128,1,mname,,0
128,likes,4sent128,2,,,0
128,to,4sent128,3,,,0
128,paint.,4sent128,4,attr,paint,0
128,Roxanne,4sent128,5,fname,,0
128,is,4sent128,6,,,0
128,an,4sent128,7,,,0
128,ophthalmologist.,4sent128,8,attr,ophthalmologist,0
128,Roxanne,4sent128,9,fname,,0
128,and,4sent128,10,,,0
128,Lucas,4sent128,11,mname,,0
128,are,4sent128,12,,,0
128,dating.,4sent128,13,relation,,0
128,Lucas,4sent128,14,mname,,0
128,irritated,4sent128,15,icverb,,0
128,Roxanne,4sent128,16,fname,,0
128,last,4sent128,17,,,0
128,week,4sent128,18,,,0
128,because,4sent128,19,,,0
128,he,4sent128,20,pro,paint,0
128,left,4sent128,21,,,0
128,his,4sent128,22,,,0
128,dirty,4sent128,23,,,0
128,paint,4sent128,24,comp,paint,0
128,rags,4sent128,25,,,0
128,out,4sent128,26,,,0
128,for,4sent128,27,,,0
128,"days,",4sent128,28,,,0
128,even,4sent128,29,,,0
128,though,4sent128,30,,,0
128,she,4sent128,31,,,0
128,asked,4sent128,32,,,0
128,him,4sent128,33,,,0
128,to,4sent128,34,,,0
128,clean,4sent128,35,,,0
128,up.,4sent128,36,,,0
129,Carson,4sent129,1,mname,,1
129,owns,4sent129,2,,,1
129,a,4sent129,3,,,1
129,salamander.,4sent129,4,attr,salamander,1
129,Cheryl,4sent129,5,fname,,1
129,likes,4sent129,6,,,1
129,to,4sent129,7,,,1
129,sail.,4sent129,8,attr,sail,1
129,Cheryl,4sent129,9,fname,,1
129,and,4sent129,10,,,1
129,Carson,4sent129,11,mname,,1
129,are,4sent129,12,,,1
129,close,4sent129,13,,,1
129,friends.,4sent129,14,relation,,1
129,Carson,4sent129,15,mname,,1
129,irritated,4sent129,16,icverb,,1
129,Cheryl,4sent129,17,fname,,1
129,on,4sent129,18,,,1
129,Saturday,4sent129,19,,,1
129,because,4sent129,20,,,1
129,she,4sent129,21,pro,sail,1
129,wanted,4sent129,22,,,1
129,to,4sent129,23,,,1
129,sail,4sent129,24,comp,sail,1
129,"together,",4sent129,25,,,1
129,but,4sent129,26,,,1
129,he,4sent129,27,,,1
129,decided,4sent129,28,,,1
129,to,4sent129,29,,,1
129,cancel,4sent129,30,,,1
129,at,4sent129,31,,,1
129,the,4sent129,32,,,1
129,last,4sent129,33,,,1
129,second.,4sent129,34,,,1
130,Leah,4sent130,1,fname,,2
130,is,4sent130,2,,,2
130,a,4sent130,3,,,2
130,retiree.,4sent130,4,attr,retiree,2
130,Brian,4sent130,5,mname,,2
130,likes,4sent130,6,,,2
130,to,4sent130,7,,,2
130,crochet.,4sent130,8,attr,crochet,2
130,Brian,4sent130,9,mname,,2
130,and,4sent130,10,,,2
130,Leah,4sent130,11,fname,,2
130,are,4sent130,12,,,2
130,married.,4sent130,13,relation,,2
130,Leah,4sent130,14,fname,,2
130,irritated,4sent130,15,icverb,,2
130,Brian,4sent130,16,mname,,2
130,yesterday,4sent130,17,,,2
130,because,4sent130,18,,,2
130,he,4sent130,19,pro,crochet,2
130,was,4sent130,20,,,2
130,trying,4sent130,21,,,2
130,to,4sent130,22,,,2
130,master,4sent130,23,,,2
130,a,4sent130,24,,,2
130,new,4sent130,25,,,2
130,stitch,4sent130,26,,,2
130,when,4sent130,27,,,2
130,she,4sent130,28,,,2
130,insisted,4sent130,29,,,2
130,they,4sent130,30,,,2
130,go,4sent130,31,,,2
130,on,4sent130,32,,,2
130,a,4sent130,33,,,2
130,walk,4sent130,34,,,2
130,instead.,4sent130,35,,,2
131,Deanna,4sent131,1,fname,,3
131,owns,4sent131,2,,,3
131,a,4sent131,3,,,3
131,salamander.,4sent131,4,attr,salamander,3
131,Dylan,4sent131,5,mname,,3
131,likes,4sent131,6,,,3
131,to,4sent131,7,,,3
131,read.,4sent131,8,attr,read,3
131,Dylan,4sent131,9,mname,,3
131,and,4sent131,10,,,3
131,Deanna,4sent131,11,fname,,3
131,are,4sent131,12,,,3
131,engaged.,4sent131,13,relation,,3
131,Deanna,4sent131,14,fname,,3
131,called,4sent131,15,icverb,,3
131,Dylan,4sent131,16,mname,,3
131,this,4sent131,17,,,3
131,morning,4sent131,18,,,3
131,because,4sent131,19,,,3
131,she,4sent131,20,pro,salamander,3
131,was,4sent131,21,,,3
131,worried,4sent131,22,,,3
131,about,4sent131,23,,,3
131,her,4sent131,24,,,3
131,"salamander,",4sent131,25,comp,salamander,3
131,who,4sent131,26,,,3
131,was,4sent131,27,,,3
131,looking,4sent131,28,,,3
131,a,4sent131,29,,,3
131,bit,4sent131,30,,,3
131,sick.,4sent131,31,,,3
132,Brent,4sent132,1,mname,,0
132,likes,4sent132,2,,,0
132,to,4sent132,3,,,0
132,flirt.,4sent132,4,attr,flirt,0
132,Bailey,4sent132,5,fname,,0
132,is,4sent132,6,,,0
132,a,4sent132,7,,,0
132,retiree.,4sent132,8,attr,retiree,0
132,Brent,4sent132,9,mname,,0
132,and,4sent132,10,,,0
132,Bailey,4sent132,11,fname,,0
132,are,4sent132,12,,,0
132,neighbors.,4sent132,13,relation,,0
132,Bailey,4sent132,14,fname,,0
132,called,4sent132,15,icverb,,0
132,Brent,4sent132,16,mname,,0
132,a,4sent132,17,,,0
132,while,4sent132,18,,,0
132,ago,4sent132,19,,,0
132,because,4sent132,20,,,0
132,she,4sent132,21,pro,retiree,0
132,wanted,4sent132,22,,,0
132,to,4sent132,23,,,0
132,introduce,4sent132,24,,,0
132,him,4sent132,25,,,0
132,to,4sent132,26,,,0
132,her,4sent132,27,,,0
132,"granddaughter,",4sent132,28,,,0
132,who,4sent132,29,,,0
132,was,4sent132,30,,,0
132,single,4sent132,31,,,0
132,and,4sent132,32,,,0
132,coming,4sent132,33,,,0
132,over,4sent132,34,,,0
132,for,4sent132,35,,,0
132,a,4sent132,36,,,0
132,visit.,4sent132,37,,,0
133,Seth,4sent133,1,mname,,1
133,owns,4sent133,2,,,1
133,a,4sent133,3,,,1
133,bagpipe.,4sent133,4,attr,bagpipe,1
133,Lauren,4sent133,5,fname,,1
133,owns,4sent133,6,,,1
133,a,4sent133,7,,,1
133,limousine.,4sent133,8,attr,limousine,1
133,Seth,4sent133,9,mname,,1
133,and,4sent133,10,,,1
133,Lauren,4sent133,11,fname,,1
133,are,4sent133,12,,,1
133,siblings.,4sent133,13,relation,,1
133,Lauren,4sent133,14,fname,,1
133,called,4sent133,15,icverb,,1
133,Seth,4sent133,16,mname,,1
133,the,4sent133,17,,,1
133,other,4sent133,18,,,1
133,day,4sent133,19,,,1
133,because,4sent133,20,,,1
133,she,4sent133,21,pro,limousine,1
133,was,4sent133,22,,,1
133,hoping,4sent133,23,,,1
133,he,4sent133,24,,,1
133,would,4sent133,25,,,1
133,play,4sent133,26,,,1
133,at,4sent133,27,,,1
133,the,4sent133,28,,,1
133,grand,4sent133,29,,,1
133,opening,4sent133,30,,,1
133,of,4sent133,31,,,1
133,her,4sent133,32,,,1
133,new,4sent133,33,,,1
133,limo,4sent133,34,comp,limousine,1
133,service.,4sent133,35,,,1
134,Kayla,4sent134,1,fname,,2
134,likes,4sent134,2,,,2
134,to,4sent134,3,,,2
134,paint.,4sent134,4,attr,paint,2
134,Mitchell,4sent134,5,mname,,2
134,is,4sent134,6,,,2
134,a,4sent134,7,,,2
134,paralegal.,4sent134,8,attr,paralegal,2
134,Mitchell,4sent134,9,mname,,2
134,and,4sent134,10,,,2
134,Kayla,4sent134,11,fname,,2
134,are,4sent134,12,,,2
134,roommates.,4sent134,13,relation,,2
134,Kayla,4sent134,14,fname,,2
134,called,4sent134,15,icverb,,2
134,Mitchell,4sent134,16,mname,,2
134,in,4sent134,17,,,2
134,the,4sent134,18,,,2
134,morning,4sent134,19,,,2
134,because,4sent134,20,,,2
134,she,4sent134,21,pro,paint,2
134,wanted,4sent134,22,,,2
134,to,4sent134,23,,,2
134,warn,4sent134,24,,,2
134,him,4sent134,25,,,2
134,about,4sent134,26,,,2
134,a,4sent134,27,,,2
134,delivery,4sent134,28,,,2
134,of,4sent134,29,,,2
134,special,4sent134,30,,,2
134,paints,4sent134,31,comp,paint,2
134,that,4sent134,32,,,2
134,someone,4sent134,33,,,2
134,has,4sent134,34,,,2
134,to,4sent134,35,,,2
134,sign,4sent134,36,,,2
134,for.,4sent134,37,,,2
135,Henry,4sent135,1,mname,,3
135,is,4sent135,2,,,3
135,an,4sent135,3,,,3
135,ophthalmologist.,4sent135,4,attr,ophthalmologist,3
135,Stacey,4sent135,5,fname,,3
135,likes,4sent135,6,,,3
135,to,4sent135,7,,,3
135,paint.,4sent135,8,attr,paint,3
135,Henry,4sent135,9,mname,,3
135,and,4sent135,10,,,3
135,Stacey,4sent135,11,fname,,3
135,are,4sent135,12,,,3
135,married.,4sent135,13,relation,,3
135,Henry,4sent135,14,mname,,3
135,called,4sent135,15,icverb,,3
135,Stacey,4sent135,16,fname,,3
135,at,4sent135,17,,,3
135,lunch,4sent135,18,,,3
135,because,4sent135,19,,,3
135,he,4sent135,20,pro,ophthalmologist,3
135,wanted,4sent135,21,,,3
135,to,4sent135,22,,,3
135,tell,4sent135,23,,,3
135,her,4sent135,24,,,3
135,about,4sent135,25,,,3
135,an,4sent135,26,,,3
135,obnoxious,4sent135,27,,,3
135,patient,4sent135,28,,,3
135,he,4sent135,29,,,3
135,was,4sent135,30,,,3
135,dealing,4sent135,31,,,3
135,with,4sent135,32,,,3
135,all,4sent135,33,,,3
135,morning.,4sent135,34,,,3
136,Tyler,4sent136,1,mname,,0
136,likes,4sent136,2,,,0
136,to,4sent136,3,,,0
136,crochet.,4sent136,4,attr,crochet,0
136,Amelia,4sent136,5,fname,,0
136,likes,4sent136,6,,,0
136,to,4sent136,7,,,0
136,read.,4sent136,8,attr,read,0
136,Amelia,4sent136,9,fname,,0
136,and,4sent136,10,,,0
136,Tyler,4sent136,11,mname,,0
136,are,4sent136,12,,,0
136,siblings.,4sent136,13,relation,,0
136,Tyler,4sent136,14,mname,,0
136,called,4sent136,15,icverb,,0
136,Amelia,4sent136,16,fname,,0
136,on,4sent136,17,,,0
136,Saturday,4sent136,18,,,0
136,because,4sent136,19,,,0
136,he,4sent136,20,pro,crochet,0
136,planned,4sent136,21,,,0
136,to,4sent136,22,,,0
136,make,4sent136,23,,,0
136,her,4sent136,24,,,0
136,a,4sent136,25,,,0
136,scarf,4sent136,26,,,0
136,and,4sent136,27,,,0
136,needed,4sent136,28,,,0
136,to,4sent136,29,,,0
136,know,4sent136,30,,,0
136,her,4sent136,31,,,0
136,color,4sent136,32,,,0
136,preferences.,4sent136,33,,,0
137,Arnold,4sent137,1,mname,,1
137,is,4sent137,2,,,1
137,an,4sent137,3,,,1
137,actor.,4sent137,4,attr,actor,1
137,Amanda,4sent137,5,fname,,1
137,owns,4sent137,6,,,1
137,a,4sent137,7,,,1
137,limousine.,4sent137,8,attr,limousine,1
137,Arnold,4sent137,9,mname,,1
137,and,4sent137,10,,,1
137,Amanda,4sent137,11,fname,,1
137,are,4sent137,12,,,1
137,close,4sent137,13,,,1
137,friends.,4sent137,14,relation,,1
137,Arnold,4sent137,15,mname,,1
137,called,4sent137,16,icverb,,1
137,Amanda,4sent137,17,fname,,1
137,last,4sent137,18,,,1
137,week,4sent137,19,,,1
137,because,4sent137,20,,,1
137,he,4sent137,21,pro,actor,1
137,needed,4sent137,22,,,1
137,a,4sent137,23,,,1
137,listening,4sent137,24,,,1
137,ear,4sent137,25,,,1
137,after,4sent137,26,,,1
137,being,4sent137,27,,,1
137,berated,4sent137,28,,,1
137,by,4sent137,29,,,1
137,the,4sent137,30,,,1
137,theater,4sent137,31,,,1
137,director.,4sent137,32,,,1
138,Gene,4sent138,1,mname,,2
138,owns,4sent138,2,,,2
138,a,4sent138,3,,,2
138,pub.,4sent138,4,attr,pub,2
138,Colleen,4sent138,5,fname,,2
138,is,4sent138,6,,,2
138,an,4sent138,7,,,2
138,ophthalmologist.,4sent138,8,attr,ophthalmologist,2
138,Colleen,4sent138,9,fname,,2
138,and,4sent138,10,,,2
138,Gene,4sent138,11,mname,,2
138,are,4sent138,12,,,2
138,neighbors.,4sent138,13,relation,,2
138,Colleen,4sent138,14,fname,,2
138,called,4sent138,15,icverb,,2
138,Gene,4sent138,16,mname,,2
138,the,4sent138,17,,,2
138,other,4sent138,18,,,2
138,day,4sent138,19,,,2
138,because,4sent138,20,,,2
138,she,4sent138,21,pro,ophthalmologist,2
138,wanted,4sent138,22,,,2
138,to,4sent138,23,,,2
138,reserve,4sent138,24,,,2
138,the,4sent138,25,,,2
138,pub,4sent138,26,comp,pub,2
138,for,4sent138,27,,,2
138,an,4sent138,28,,,2
138,office,4sent138,29,,,2
138,holiday,4sent138,30,,,2
138,party.,4sent138,31,,,2
139,Franklin,4sent139,1,mname,,3
139,owns,4sent139,2,,,3
139,a,4sent139,3,,,3
139,treadmill.,4sent139,4,attr,treadmill,3
139,Brianna,4sent139,5,fname,,3
139,is,4sent139,6,,,3
139,a,4sent139,7,,,3
139,retiree.,4sent139,8,attr,retiree,3
139,Brianna,4sent139,9,fname,,3
139,and,4sent139,10,,,3
139,Franklin,4sent139,11,mname,,3
139,are,4sent139,12,,,3
139,distantly,4sent139,13,,,3
139,related.,4sent139,14,relation,,3
139,Brianna,4sent139,15,fname,,3
139,called,4sent139,16,icverb,,3
139,Franklin,4sent139,17,mname,,3
139,earlier,4sent139,18,,,3
139,this,4sent139,19,,,3
139,week,4sent139,20,,,3
139,because,4sent139,21,,,3
139,he,4sent139,22,pro,treadmill,3
139,was,4sent139,23,,,3
139,likely,4sent139,24,,,3
139,to,4sent139,25,,,3
139,have,4sent139,26,,,3
139,good,4sent139,27,,,3
139,fitness,4sent139,28,,,3
139,advice.,4sent139,29,,,3
140,Becky,4sent140,1,fname,,0
140,is,4sent140,2,,,0
140,a,4sent140,3,,,0
140,retiree.,4sent140,4,attr,retiree,0
140,Albert,4sent140,5,mname,,0
140,owns,4sent140,6,,,0
140,a,4sent140,7,,,0
140,salamander.,4sent140,8,attr,salamander,0
140,Albert,4sent140,9,mname,,0
140,and,4sent140,10,,,0
140,Becky,4sent140,11,fname,,0
140,are,4sent140,12,,,0
140,neighbors.,4sent140,13,relation,,0
140,Albert,4sent140,14,mname,,0
140,called,4sent140,15,icverb,,0
140,Becky,4sent140,16,fname,,0
140,this,4sent140,17,,,0
140,morning,4sent140,18,,,0
140,because,4sent140,19,,,0
140,she,4sent140,20,pro,retiree,0
140,had,4sent140,21,,,0
140,offered,4sent140,22,,,0
140,to,4sent140,23,,,0
140,feed,4sent140,24,,,0
140,his,4sent140,25,,,0
140,salamander,4sent140,26,comp,salamander,0
140,while,4sent140,27,,,0
140,he,4sent140,28,,,0
140,was,4sent140,29,,,0
140,away,4sent140,30,,,0
140,on,4sent140,31,,,0
140,a,4sent140,32,,,0
140,business,4sent140,33,,,0
140,trip.,4sent140,34,,,0
141,Marisa,4sent141,1,fname,,1
141,owns,4sent141,2,,,1
141,a,4sent141,3,,,1
141,salamander.,4sent141,4,attr,salamander,1
141,Danny,4sent141,5,mname,,1
141,is,4sent141,6,,,1
141,a,4sent141,7,,,1
141,retiree.,4sent141,8,attr,retiree,1
141,Danny,4sent141,9,mname,,1
141,and,4sent141,10,,,1
141,Marisa,4sent141,11,fname,,1
141,are,4sent141,12,,,1
141,cousins.,4sent141,13,relation,,1
141,Marisa,4sent141,14,fname,,1
141,apologized,4sent141,15,icverb,,1
141,to,4sent141,16,,,1
141,Danny,4sent141,17,mname,,1
141,the,4sent141,18,,,1
141,other,4sent141,19,,,1
141,day,4sent141,20,,,1
141,because,4sent141,21,,,1
141,she,4sent141,22,pro,salamander,1
141,brought,4sent141,23,,,1
141,the,4sent141,24,,,1
141,salamander,4sent141,25,comp,salamander,1
141,over,4sent141,26,,,1
141,and,4sent141,27,,,1
141,accidentally,4sent141,28,,,1
141,set,4sent141,29,,,1
141,it,4sent141,30,,,1
141,loose.,4sent141,31,,,1
142,Dean,4sent142,1,mname,,2
142,likes,4sent142,2,,,2
142,to,4sent142,3,,,2
142,read.,4sent142,4,attr,read,2
142,Claudia,4sent142,5,fname,,2
142,owns,4sent142,6,,,2
142,a,4sent142,7,,,2
142,pub.,4sent142,8,attr,pub,2
142,Claudia,4sent142,9,fname,,2
142,and,4sent142,10,,,2
142,Dean,4sent142,11,mname,,2
142,are,4sent142,12,,,2
142,distantly,4sent142,13,,,2
142,related.,4sent142,14,relation,,2
142,Claudia,4sent142,15,fname,,2
142,apologized,4sent142,16,icverb,,2
142,to,4sent142,17,,,2
142,Dean,4sent142,18,mname,,2
142,yesterday,4sent142,19,,,2
142,because,4sent142,20,,,2
142,she,4sent142,21,pro,pub,2
142,had,4sent142,22,,,2
142,casually,4sent142,23,,,2
142,insulted,4sent142,24,,,2
142,one,4sent142,25,,,2
142,of,4sent142,26,,,2
142,his,4sent142,27,,,2
142,favorite,4sent142,28,,,2
142,books.,4sent142,29,,,2
143,Martha,4sent143,1,fname,,3
143,likes,4sent143,2,,,3
143,to,4sent143,3,,,3
143,sail.,4sent143,4,attr,sail,3
143,John,4sent143,5,mname,,3
143,likes,4sent143,6,,,3
143,to,4sent143,7,,,3
143,crochet.,4sent143,8,attr,crochet,3
143,John,4sent143,9,mname,,3
143,and,4sent143,10,,,3
143,Martha,4sent143,11,fname,,3
143,are,4sent143,12,,,3
143,coworkers.,4sent143,13,relation,,3
143,John,4sent143,14,mname,,3
143,apologized,4sent143,15,icverb,,3
143,to,4sent143,16,,,3
143,Martha,4sent143,17,fname,,3
143,last,4sent143,18,,,3
143,week,4sent143,19,,,3
143,because,4sent143,20,,,3
143,he,4sent143,21,pro,crochet,3
143,had,4sent143,22,,,3
143,hopelessly,4sent143,23,,,3
143,mangled,4sent143,24,,,3
143,the,4sent143,25,,,3
143,hat,4sent143,26,,,3
143,he,4sent143,27,,,3
143,promised,4sent143,28,,,3
143,her,4sent143,29,,,3
143,and,4sent143,30,,,3
143,needed,4sent143,31,,,3
143,to,4sent143,32,,,3
143,start,4sent143,33,,,3
143,over.,4sent143,34,,,3
144,Chase,4sent144,1,mname,,0
144,owns,4sent144,2,,,0
144,a,4sent144,3,,,0
144,bagpipe.,4sent144,4,attr,bagpipe,0
144,Lindsay,4sent144,5,fname,,0
144,likes,4sent144,6,,,0
144,to,4sent144,7,,,0
144,sail.,4sent144,8,attr,sail,0
144,Chase,4sent144,9,mname,,0
144,and,4sent144,10,,,0
144,Lindsay,4sent144,11,fname,,0
144,are,4sent144,12,,,0
144,roommates.,4sent144,13,relation,,0
144,Chase,4sent144,14,mname,,0
144,apologized,4sent144,15,icverb,,0
144,to,4sent144,16,,,0
144,Lindsay,4sent144,17,fname,,0
144,this,4sent144,18,,,0
144,afternoon,4sent144,19,,,0
144,because,4sent144,20,,,0
144,he,4sent144,21,pro,bagpipe,0
144,didn't,4sent144,22,,,0
144,realize,4sent144,23,,,0
144,he,4sent144,24,,,0
144,was,4sent144,25,,,0
144,practicing,4sent144,26,,,0
144,his,4sent144,27,,,0
144,bagpipe,4sent144,28,comp,bagpipe,0
144,during,4sent144,29,,,0
144,her,4sent144,30,,,0
144,job,4sent144,31,,,0
144,interview.,4sent144,32,,,0
145,Tiffany,4sent145,1,fname,,1
145,is,4sent145,2,,,1
145,an,4sent145,3,,,1
145,ophthalmologist.,4sent145,4,attr,ophthalmologist,1
145,Brendan,4sent145,5,mname,,1
145,is,4sent145,6,,,1
145,an,4sent145,7,,,1
145,actor.,4sent145,8,attr,actor,1
145,Brendan,4sent145,9,mname,,1
145,and,4sent145,10,,,1
145,Tiffany,4sent145,11,fname,,1
145,are,4sent145,12,,,1
145,close,4sent145,13,,,1
145,friends.,4sent145,14,relation,,1
145,Brendan,4sent145,15,mname,,1
145,apologized,4sent145,16,icverb,,1
145,to,4sent145,17,,,1
145,Tiffany,4sent145,18,fname,,1
145,last,4sent145,19,,,1
145,month,4sent145,20,,,1
145,because,4sent145,21,,,1
145,he,4sent145,22,pro,actor,1
145,wasn't,4sent145,23,,,1
145,able,4sent145,24,,,1
145,to,4sent145,25,,,1
145,secure,4sent145,26,,,1
145,the,4sent145,27,,,1
145,tickets,4sent145,28,,,1
145,he,4sent145,29,,,1
145,had,4sent145,30,,,1
145,promised,4sent145,31,,,1
145,to,4sent145,32,,,1
145,the,4sent145,33,,,1
145,sold-out,4sent145,34,,,1
145,Broadway,4sent145,35,,,1
145,production.,4sent145,36,,,1
146,Daniel,4sent146,1,mname,,2
146,is,4sent146,2,,,2
146,a,4sent146,3,,,2
146,paralegal.,4sent146,4,attr,paralegal,2
146,Melanie,4sent146,5,fname,,2
146,is,4sent146,6,,,2
146,an,4sent146,7,,,2
146,actor.,4sent146,8,attr,actor,2
146,Daniel,4sent146,9,mname,,2
146,and,4sent146,10,,,2
146,Melanie,4sent146,11,fname,,2
146,are,4sent146,12,,,2
146,neighbors.,4sent146,13,relation,,2
146,Melanie,4sent146,14,fname,,2
146,apologized,4sent146,15,icverb,,2
146,to,4sent146,16,,,2
146,Daniel,4sent146,17,mname,,2
146,this,4sent146,18,,,2
146,evening,4sent146,19,,,2
146,because,4sent146,20,,,2
146,she,4sent146,21,pro,actor,2
146,bumped,4sent146,22,,,2
146,into,4sent146,23,,,2
146,him,4sent146,24,,,2
146,in,4sent146,25,,,2
146,the,4sent146,26,,,2
146,"hallway,",4sent146,27,,,2
146,knocking,4sent146,28,,,2
146,his,4sent146,29,,,2
146,briefcase,4sent146,30,,,2
146,open.,4sent146,31,,,2
147,Madeline,4sent147,1,fname,,3
147,likes,4sent147,2,,,3
147,to,4sent147,3,,,3
147,paint.,4sent147,4,attr,paint,3
147,Oliver,4sent147,5,mname,,3
147,is,4sent147,6,,,3
147,a,4sent147,7,,,3
147,paralegal.,4sent147,8,attr,paralegal,3
